Attacker No.,Database,Time Entered,Time Spent (S),Commands Run,Modification Attempts,Filename,Database (Avgs),Total # Attackers,# Relevant Attackers,Avg Time Connected,Avg Commands Run,Avg File Modifications
1277,1,2022-10-21 11:37:51.788,-0.766,0,0,2022-10-23-1352_DATABASE_1_log,,,,,,
1278,1,2022-10-21 11:37:51.789,-0.76,0,0,2022-10-23-1353_DATABASE_1_log,,,,,,
1279,1,2022-10-21 11:37:53.658,-0.552,0,0,2022-10-23-1354_DATABASE_1_log,,,,,,
1280,1,2022-10-21 11:37:53.659,0.062,0,0,2022-10-23-1355_DATABASE_1_log,,,,,,
1281,1,2022-10-21 11:37:53.681,-0.675,0,0,2022-10-23-1356_DATABASE_1_log,,,,,,
1282,1,2022-10-21 11:37:53.683,-0.319,0,0,2022-10-23-1357_DATABASE_1_log,,,,,,
1283,1,2022-10-21 11:37:53.683,-0.299,0,0,2022-10-23-1358_DATABASE_1_log,,,,,,
1284,1,2022-10-21 11:37:55.395,-0.278,0,0,2022-10-23-1359_DATABASE_1_log,,,,,,
1285,1,2022-10-21 11:38:00.010,-0.277,0,0,2022-10-23-1400_DATABASE_1_log,,,,,,
1286,1,2022-10-21 12:25:19.472,-0.276,0,0,2022-10-23-1401_DATABASE_1_log,,,,,,
1287,1,2022-10-21 12:57:22.458,-0.276,0,0,2022-10-23-1402_DATABASE_1_log,,,,,,
1288,1,2022-10-21 13:13:29.884,-0.275,0,0,2022-10-23-1403_DATABASE_1_log,,,,,,
1289,1,2022-10-21 13:14:00.809,-0.272,0,0,2022-10-23-1404_DATABASE_1_log,,,,,,
1290,1,2022-10-21 13:32:31.329,0.011,0,0,2022-10-23-1405_DATABASE_1_log,,,,,,
1291,1,2022-10-21 13:36:33.128,0.174,0,0,2022-10-23-1406_DATABASE_1_log,,,,,,
1292,1,2022-10-21 13:44:00.634,0.175,0,0,2022-10-23-1407_DATABASE_1_log,,,,,,
1293,1,2022-10-21 13:48:32.394,0.176,0,0,2022-10-23-1408_DATABASE_1_log,,,,,,
1294,1,2022-10-21 13:48:44.102,0.197,0,0,2022-10-23-1409_DATABASE_1_log,,,,,,
1295,1,2022-10-21 13:49:32.367,0.205,0,0,2022-10-23-1410_DATABASE_1_log,,,,,,
1296,1,2022-10-21 13:57:38.026,0.205,0,0,2022-10-23-1411_DATABASE_1_log,,,,,,
1297,1,2022-10-21 14:12:13.096,0.223,0,0,2022-10-23-1412_DATABASE_1_log,,,,,,
1298,1,2022-10-21 14:16:19.427,0.266,0,0,2022-10-23-1413_DATABASE_1_log,,,,,,
1299,1,2022-10-21 14:16:19.429,0.267,0,0,2022-10-23-1414_DATABASE_1_log,,,,,,
1300,1,2022-10-21 14:23:30.477,0.286,0,0,2022-10-23-1415_DATABASE_1_log,,,,,,
1301,1,2022-10-21 14:23:30.479,0.066,0,0,2022-10-23-1416_DATABASE_1_log,,,,,,
1302,1,2022-10-21 14:23:30.495,0.421,0,0,2022-10-23-1417_DATABASE_1_log,,,,,,
1303,1,2022-10-21 14:23:30.496,0.444,0,0,2022-10-23-1418_DATABASE_1_log,,,,,,
1304,1,2022-10-21 14:23:30.496,0.458,0,0,2022-10-23-1419_DATABASE_1_log,,,,,,
1305,1,2022-10-21 14:23:30.497,0.501,0,0,2022-10-23-1420_DATABASE_1_log,,,,,,
1306,1,2022-10-21 14:23:30.497,0.551,0,0,2022-10-23-1421_DATABASE_1_log,,,,,,
1307,1,2022-10-21 14:23:30.497,0.568,0,0,2022-10-23-1422_DATABASE_1_log,,,,,,
1308,1,2022-10-21 14:23:30.498,0.572,0,0,2022-10-23-1423_DATABASE_1_log,,,,,,
1309,1,2022-10-21 14:23:30.498,0.488,0,0,2022-10-23-1424_DATABASE_1_log,,,,,,
1310,1,2022-10-21 14:23:30.499,0.311,0,0,2022-10-23-1425_DATABASE_1_log,,,,,,
1311,1,2022-10-21 14:23:30.499,-0.355,0,0,2022-10-23-1426_DATABASE_1_log,,,,,,
1312,1,2022-10-21 14:23:30.499,0,0,0,2022-10-23-1427_DATABASE_1_log,,,,,,
1313,2,2022-10-21 14:23:30.500,0.076,0,0,2022-10-23-1427_DATABASE_2_log,,,,,,
1314,1,2022-10-21 14:23:30.500,0.077,0,0,2022-10-23-1428_DATABASE_1_log,,,,,,
1315,2,2022-10-21 14:23:30.500,0.077,0,0,2022-10-23-1428_DATABASE_2_log,,,,,,
1316,1,2022-10-21 14:23:30.501,0.078,0,0,2022-10-23-1429_DATABASE_1_log,,,,,,
1317,2,2022-10-21 14:23:30.501,0.078,0,0,2022-10-23-1429_DATABASE_2_log,,,,,,
1318,1,2022-10-21 14:23:30.501,0.079,0,0,2022-10-23-1430_DATABASE_1_log,,,,,,
1319,3,2022-10-21 14:23:30.502,0.079,0,0,2022-10-23-1430_DATABASE_3_log,,,,,,
1320,1,2022-10-21 14:23:30.502,0.08,0,0,2022-10-23-1431_DATABASE_1_log,,,,,,
1321,2,2022-10-21 14:23:30.502,0.091,0,0,2022-10-23-1431_DATABASE_2_log,,,,,,
1322,1,2022-10-21 14:23:30.502,0.096,0,0,2022-10-23-1432_DATABASE_1_log,,,,,,
1323,2,2022-10-21 14:23:30.503,0.114,0,0,2022-10-23-1432_DATABASE_2_log,,,,,,
1324,1,2022-10-21 14:23:30.503,0.118,0,0,2022-10-23-1433_DATABASE_1_log,,,,,,
1325,2,2022-10-21 14:23:30.503,0.128,0,0,2022-10-23-1433_DATABASE_2_log,,,,,,
1326,1,2022-10-21 14:23:30.504,0.246,0,0,2022-10-23-1434_DATABASE_1_log,,,,,,
1327,1,2022-10-21 14:23:30.509,0.231,0,0,2022-10-23-1435_DATABASE_1_log,,,,,,
1328,2,2022-10-21 14:23:31.505,0.238,0,0,2022-10-23-1435_DATABASE_2_log,,,,,,
1329,1,2022-10-21 14:23:31.505,-0.07,0,0,2022-10-23-1436_DATABASE_1_log,,,,,,
1330,2,2022-10-21 14:23:31.654,-0.068,0,0,2022-10-23-1436_DATABASE_2_log,,,,,,
1331,1,2022-10-21 14:23:31.943,-0.068,0,0,2022-10-23-1437_DATABASE_1_log,,,,,,
1332,2,2022-10-21 14:45:56.277,-0.067,0,0,2022-10-23-1437_DATABASE_2_log,,,,,,
1333,1,2022-10-21 14:47:15.465,-0.067,0,0,2022-10-23-1438_DATABASE_1_log,,,,,,
1334,2,2022-10-21 15:05:02.238,-0.066,0,0,2022-10-23-1438_DATABASE_2_log,,,,,,
1335,1,2022-10-21 15:11:06.022,-0.065,0,0,2022-10-23-1439_DATABASE_1_log,,,,,,
1336,1,2022-10-21 15:18:51.689,-0.065,0,0,2022-10-23-1440_DATABASE_1_log,,,,,,
1337,2,2022-10-21 15:18:07.541,-0.046,0,0,2022-10-23-1440_DATABASE_2_log,,,,,,
1338,3,2022-10-21 15:20:09.482,0.267,0,0,2022-10-23-1440_DATABASE_3_log,,,,,,
1339,1,2022-10-21 15:20:09.483,0.283,0,0,2022-10-23-1441_DATABASE_1_log,,,,,,
1340,2,2022-10-21 15:20:09.491,0.283,0,0,2022-10-23-1441_DATABASE_2_log,,,,,,
1341,4,2022-10-21 15:20:09.491,0.289,0,0,2022-10-23-1441_DATABASE_4_log,,,,,,
1342,1,2022-10-21 15:20:09.492,0.291,0,0,2022-10-23-1442_DATABASE_1_log,,,,,,
1343,4,2022-10-21 15:20:09.492,0.296,0,0,2022-10-23-1442_DATABASE_4_log,,,,,,
1344,1,2022-10-21 15:20:09.492,0.297,0,0,2022-10-23-1443_DATABASE_1_log,,,,,,
1345,1,2022-10-21 15:20:09.494,0.297,0,0,2022-10-23-1444_DATABASE_1_log,,,,,,
1346,4,2022-10-21 15:20:09.494,0.308,0,0,2022-10-23-1444_DATABASE_4_log,,,,,,
1347,1,2022-10-21 15:20:09.501,0.311,0,0,2022-10-23-1445_DATABASE_1_log,,,,,,
1348,2,2022-10-21 15:20:09.502,-0.504,0,0,2022-10-23-1445_DATABASE_2_log,,,,,,
1349,4,2022-10-21 15:20:09.503,-0.912,0,0,2022-10-23-1445_DATABASE_4_log,,,,,,
1350,1,2022-10-21 15:20:09.503,-0.762,0,0,2022-10-23-1446_DATABASE_1_log,,,,,,
1351,1,2022-10-21 15:20:09.504,-0.059,0,0,2022-10-23-1447_DATABASE_1_log,,,,,,
1352,2,2022-10-21 15:20:09.504,-0.059,0,0,2022-10-23-1447_DATABASE_2_log,,,,,,
1353,4,2022-10-21 15:20:09.504,-0.058,0,0,2022-10-23-1447_DATABASE_4_log,,,,,,
1354,1,2022-10-21 15:20:09.506,-0.058,0,0,2022-10-23-1448_DATABASE_1_log,,,,,,
1355,2,2022-10-21 15:20:09.506,-0.054,0,0,2022-10-23-1448_DATABASE_2_log,,,,,,
1356,4,2022-10-21 15:20:09.506,-0.054,0,0,2022-10-23-1448_DATABASE_4_log,,,,,,
1357,1,2022-10-21 15:20:09.507,-0.053,0,0,2022-10-23-1449_DATABASE_1_log,,,,,,
1358,1,2022-10-21 15:20:09.507,-0.052,0,0,2022-10-23-1450_DATABASE_1_log,,,,,,
1359,4,2022-10-21 15:20:09.507,-0.052,0,0,2022-10-23-1450_DATABASE_4_log,,,,,,
1360,1,2022-10-21 15:20:11.193,-0.05,0,0,2022-10-23-1451_DATABASE_1_log,,,,,,
1361,4,2022-10-21 15:20:11.194,-0.05,0,0,2022-10-23-1451_DATABASE_4_log,,,,,,
1362,1,2022-10-21 15:20:11.196,-0.049,0,0,2022-10-23-1452_DATABASE_1_log,,,,,,
1363,4,2022-10-21 15:20:11.199,-0.048,0,0,2022-10-23-1452_DATABASE_4_log,,,,,,
1364,1,2022-10-21 15:20:11.199,-0.048,0,0,2022-10-23-1453_DATABASE_1_log,,,,,,
1365,1,2022-10-21 15:20:11.199,-0.048,0,0,2022-10-23-1454_DATABASE_1_log,,,,,,
1366,4,2022-10-21 15:20:11.200,-0.044,0,0,2022-10-23-1454_DATABASE_4_log,,,,,,
1367,1,2022-10-21 15:20:11.200,-0.043,0,0,2022-10-23-1455_DATABASE_1_log,,,,,,
1368,4,2022-10-21 15:20:11.202,-0.043,0,0,2022-10-23-1455_DATABASE_4_log,,,,,,
1369,1,2022-10-21 15:20:11.214,-0.042,0,0,2022-10-23-1456_DATABASE_1_log,,,,,,
1370,4,2022-10-21 15:20:11.215,0.424,0,0,2022-10-23-1456_DATABASE_4_log,,,,,,
1371,1,2022-10-21 15:20:11.216,-0.554,0,0,2022-10-23-1457_DATABASE_1_log,,,,,,
1372,4,2022-10-21 15:20:11.216,-0.551,0,0,2022-10-23-1457_DATABASE_4_log,,,,,,
1373,1,2022-10-21 15:20:11.217,-0.551,0,0,2022-10-23-1458_DATABASE_1_log,,,,,,
1374,1,2022-10-21 15:20:11.218,-0.539,0,0,2022-10-23-1459_DATABASE_1_log,,,,,,
1375,4,2022-10-21 15:56:42.898,-0.537,0,0,2022-10-23-1459_DATABASE_4_log,,,,,,
1376,1,2022-10-21 15:56:42.899,-0.534,0,0,2022-10-23-1500_DATABASE_1_log,,,,,,
1377,4,2022-10-21 15:56:42.900,-0.522,0,0,2022-10-23-1500_DATABASE_4_log,,,,,,
1378,1,2022-10-21 15:56:42.900,-0.499,0,0,2022-10-23-1501_DATABASE_1_log,,,,,,
1379,4,2022-10-21 15:56:42.901,-0.456,0,0,2022-10-23-1501_DATABASE_4_log,,,,,,
1380,1,2022-10-21 15:56:42.901,0,0,0,2022-10-23-1502_DATABASE_1_log,,,,,,
1381,1,2022-10-21 15:56:42.901,-0.118,0,0,2022-10-23-1503_DATABASE_1_log,,,,,,
1382,4,2022-10-21 15:56:42.905,-0.116,0,0,2022-10-23-1503_DATABASE_4_log,,,,,,
1383,1,2022-10-21 15:56:42.906,-0.096,0,0,2022-10-23-1504_DATABASE_1_log,,,,,,
1384,4,2022-10-21 15:56:42.906,-0.075,0,0,2022-10-23-1504_DATABASE_4_log,,,,,,
1385,1,2022-10-21 15:56:43.891,-0.051,0,0,2022-10-23-1505_DATABASE_1_log,,,,,,
1386,4,2022-10-21 15:56:44.912,-0.051,0,0,2022-10-23-1505_DATABASE_4_log,,,,,,
1387,1,2022-10-21 15:58:12.916,-0.05,0,0,2022-10-23-1506_DATABASE_1_log,,,,,,
1388,4,2022-10-21 15:58:12.918,-0.045,0,0,2022-10-23-1506_DATABASE_4_log,,,,,,
1389,1,2022-10-21 15:58:12.921,-0.036,0,0,2022-10-23-1507_DATABASE_1_log,,,,,,
1390,1,2022-10-21 15:58:12.921,-0.035,0,0,2022-10-23-1508_DATABASE_1_log,,,,,,
1391,4,2022-10-21 15:58:12.922,-0.034,0,0,2022-10-23-1508_DATABASE_4_log,,,,,,
1392,1,2022-10-21 15:58:12.923,-0.028,0,0,2022-10-23-1509_DATABASE_1_log,,,,,,
1393,4,2022-10-21 15:58:12.923,-0.026,0,0,2022-10-23-1509_DATABASE_4_log,,,,,,
1394,1,2022-10-21 15:58:12.924,0.776,0,0,2022-10-23-1510_DATABASE_1_log,,,,,,
1395,4,2022-10-21 15:58:12.924,0.777,0,0,2022-10-23-1510_DATABASE_4_log,,,,,,
1396,1,2022-10-21 15:58:12.925,0.778,0,0,2022-10-23-1511_DATABASE_1_log,,,,,,
1397,1,2022-10-21 15:58:12.925,0.778,0,0,2022-10-23-1512_DATABASE_1_log,,,,,,
1398,4,2022-10-21 15:58:12.926,0.778,0,0,2022-10-23-1512_DATABASE_4_log,,,,,,
1399,1,2022-10-21 15:58:12.926,0.778,0,0,2022-10-23-1513_DATABASE_1_log,,,,,,
1400,4,2022-10-21 15:58:12.927,0.791,0,0,2022-10-23-1513_DATABASE_4_log,,,,,,
1401,1,2022-10-21 15:58:12.939,0.791,0,0,2022-10-23-1514_DATABASE_1_log,,,,,,
1402,1,2022-10-21 15:58:12.941,0.792,0,0,2022-10-23-1515_DATABASE_1_log,,,,,,
1403,4,2022-10-21 15:58:12.942,0.802,0,0,2022-10-23-1515_DATABASE_4_log,,,,,,
1404,1,2022-10-21 15:58:12.945,0.813,0,0,2022-10-23-1516_DATABASE_1_log,,,,,,
1405,4,2022-10-21 15:58:12.945,0.813,0,0,2022-10-23-1516_DATABASE_4_log,,,,,,
1406,1,2022-10-21 15:58:12.945,0.216,0,0,2022-10-23-1517_DATABASE_1_log,,,,,,
1407,4,2022-10-21 15:58:12.949,0.218,0,0,2022-10-23-1517_DATABASE_4_log,,,,,,
1408,1,2022-10-21 15:58:12.949,0.219,0,0,2022-10-23-1518_DATABASE_1_log,,,,,,
1409,4,2022-10-21 15:58:12.949,0.255,0,0,2022-10-23-1518_DATABASE_4_log,,,,,,
1410,1,2022-10-21 15:58:12.950,0.268,0,0,2022-10-23-1519_DATABASE_1_log,,,,,,
1411,1,2022-10-21 15:58:12.956,0.269,0,0,2022-10-23-1520_DATABASE_1_log,,,,,,
1412,1,2022-10-21 15:58:12.957,0.283,0,0,2022-10-23-1521_DATABASE_1_log,,,,,,
1413,1,2022-10-21 15:58:12.957,0.286,0,0,2022-10-23-1522_DATABASE_1_log,,,,,,
1414,1,2022-10-21 15:58:13.853,0.287,0,0,2022-10-23-1523_DATABASE_1_log,,,,,,
1415,1,2022-10-21 15:58:13.856,0,0,0,2022-10-23-1524_DATABASE_1_log,,,,,,
1416,1,2022-10-21 15:58:13.856,-0.725,0,0,2022-10-23-1525_DATABASE_1_log,,,,,,
1417,1,2022-10-21 15:58:13.857,-0.017,0,0,2022-10-23-1526_DATABASE_1_log,,,,,,
1418,1,2022-10-21 15:58:13.873,-0.016,0,0,2022-10-23-1527_DATABASE_1_log,,,,,,
1419,1,2022-10-21 15:58:13.875,-0.012,0,0,2022-10-23-1528_DATABASE_1_log,,,,,,
1420,1,2022-10-21 16:07:02.003,-0.012,0,0,2022-10-23-1529_DATABASE_1_log,,,,,,
1421,1,2022-10-21 16:23:20.734,0.049,0,0,2022-10-23-1530_DATABASE_1_log,,,,,,
1422,3,2022-10-21 16:07:07.593,0.541,0,0,2022-10-23-1530_DATABASE_3_log,,,,,,
1423,1,2022-10-21 16:25:01.797,-0.384,0,0,2022-10-23-1531_DATABASE_1_log,,,,,,
1424,1,2022-10-21 16:27:13.841,-0.655,0,0,2022-10-23-1532_DATABASE_1_log,,,,,,
1425,1,2022-10-21 16:42:45.873,-0.654,0,0,2022-10-23-1533_DATABASE_1_log,,,,,,
1426,1,2022-10-21 16:42:45.879,-0.653,0,0,2022-10-23-1534_DATABASE_1_log,,,,,,
1427,3,2022-10-21 16:42:45.886,-0.653,0,0,2022-10-23-1534_DATABASE_3_log,,,,,,
1428,1,2022-10-21 16:42:45.896,-0.652,0,0,2022-10-23-1535_DATABASE_1_log,,,,,,
1429,1,2022-10-21 16:42:45.925,-0.652,0,0,2022-10-23-1536_DATABASE_1_log,,,,,,
1430,3,2022-10-21 16:42:45.926,-0.646,0,0,2022-10-23-1536_DATABASE_3_log,,,,,,
1431,1,2022-10-21 16:42:45.935,-0.645,0,0,2022-10-23-1537_DATABASE_1_log,,,,,,
1432,3,2022-10-21 16:42:45.961,-0.641,0,0,2022-10-23-1537_DATABASE_3_log,,,,,,
1433,1,2022-10-21 16:42:45.983,-0.64,0,0,2022-10-23-1538_DATABASE_1_log,,,,,,
1434,3,2022-10-21 16:42:48.875,-0.639,0,0,2022-10-23-1538_DATABASE_3_log,,,,,,
1435,1,2022-10-21 16:42:48.876,-0.637,0,0,2022-10-23-1539_DATABASE_1_log,,,,,,
1436,3,2022-10-21 16:42:48.877,-0.634,0,0,2022-10-23-1539_DATABASE_3_log,,,,,,
1437,1,2022-10-21 16:42:50.827,-0.631,0,0,2022-10-23-1540_DATABASE_1_log,,,,,,
1438,3,2022-10-21 16:42:53.216,0.042,0,0,2022-10-23-1540_DATABASE_3_log,,,,,,
1439,1,2022-10-21 16:43:47.553,-0.656,0,0,2022-10-23-1541_DATABASE_1_log,,,,,,
1440,3,2022-10-21 16:53:08.146,-0.64,0,0,2022-10-23-1541_DATABASE_3_log,,,,,,
1441,1,2022-10-21 17:09:02.877,-0.638,0,0,2022-10-23-1542_DATABASE_1_log,,,,,,
1442,3,2022-10-21 17:09:02.879,-0.593,0,0,2022-10-23-1542_DATABASE_3_log,,,,,,
1443,1,2022-10-21 17:09:02.879,0.018,0,0,2022-10-23-1543_DATABASE_1_log,,,,,,
1444,3,2022-10-21 17:09:02.880,0.019,0,0,2022-10-23-1543_DATABASE_3_log,,,,,,
1445,1,2022-10-21 17:09:02.880,0.019,0,0,2022-10-23-1544_DATABASE_1_log,,,,,,
1446,3,2022-10-21 17:09:02.881,0.072,0,0,2022-10-23-1544_DATABASE_3_log,,,,,,
1447,1,2022-10-21 17:09:02.881,-0.756,0,0,2022-10-23-1545_DATABASE_1_log,,,,,,
1448,3,2022-10-21 17:09:02.881,-0.602,0,0,2022-10-23-1545_DATABASE_3_log,,,,,,
1449,1,2022-10-21 17:09:02.882,-0.601,0,0,2022-10-23-1546_DATABASE_1_log,,,,,,
1450,3,2022-10-21 17:09:02.882,-0.393,0,0,2022-10-23-1546_DATABASE_3_log,,,,,,
1451,1,2022-10-21 17:09:02.882,-0.383,0,0,2022-10-23-1547_DATABASE_1_log,,,,,,
1452,3,2022-10-21 17:09:02.883,-0.378,0,0,2022-10-23-1547_DATABASE_3_log,,,,,,
1453,1,2022-10-21 17:09:02.894,-0.298,0,0,2022-10-23-1548_DATABASE_1_log,,,,,,
1454,3,2022-10-21 17:09:02.894,-0.032,0,0,2022-10-23-1548_DATABASE_3_log,,,,,,
1455,1,2022-10-21 17:09:02.894,-0.017,0,0,2022-10-23-1549_DATABASE_1_log,,,,,,
1456,3,2022-10-21 17:09:02.895,-0.016,0,0,2022-10-23-1549_DATABASE_3_log,,,,,,
1457,1,2022-10-21 17:09:02.895,-0.016,0,0,2022-10-23-1550_DATABASE_1_log,,,,,,
1458,3,2022-10-21 17:09:02.898,-0.01,0,0,2022-10-23-1550_DATABASE_3_log,,,,,,
1459,1,2022-10-21 17:09:02.898,0.044,0,0,2022-10-23-1551_DATABASE_1_log,,,,,,
1460,3,2022-10-21 17:09:02.898,-0.508,0,0,2022-10-23-1551_DATABASE_3_log,,,,,,
1461,1,2022-10-21 17:09:02.899,-0.501,0,0,2022-10-23-1552_DATABASE_1_log,,,,,,
1462,3,2022-10-21 17:09:02.899,-0.113,0,0,2022-10-23-1552_DATABASE_3_log,,,,,,
1463,1,2022-10-21 17:09:02.899,-0.086,0,0,2022-10-23-1553_DATABASE_1_log,,,,,,
1464,3,2022-10-21 17:09:02.899,0.041,0,0,2022-10-23-1553_DATABASE_3_log,,,,,,
1465,1,2022-10-21 17:09:02.902,0.047,0,0,2022-10-23-1554_DATABASE_1_log,,,,,,
1466,3,2022-10-21 17:09:02.903,0.085,0,0,2022-10-23-1554_DATABASE_3_log,,,,,,
1467,1,2022-10-21 17:09:02.904,0.176,0,0,2022-10-23-1555_DATABASE_1_log,,,,,,
1468,3,2022-10-21 17:09:02.905,0.075,0,0,2022-10-23-1555_DATABASE_3_log,,,,,,
1469,1,2022-10-21 17:09:02.905,0.076,0,0,2022-10-23-1556_DATABASE_1_log,,,,,,
1470,3,2022-10-21 17:09:02.905,0.076,0,0,2022-10-23-1556_DATABASE_3_log,,,,,,
1471,1,2022-10-21 17:09:02.906,0.077,0,0,2022-10-23-1557_DATABASE_1_log,,,,,,
1472,3,2022-10-21 17:09:02.935,0.081,0,0,2022-10-23-1557_DATABASE_3_log,,,,,,
1473,1,2022-10-21 17:09:04.384,0.082,0,0,2022-10-23-1558_DATABASE_1_log,,,,,,
1474,3,2022-10-21 17:27:37.763,0.082,0,0,2022-10-23-1558_DATABASE_3_log,,,,,,
1475,1,2022-10-21 17:28:56.509,0.083,0,0,2022-10-23-1559_DATABASE_1_log,,,,,,
1476,3,2022-10-21 17:44:01.235,0.084,0,0,2022-10-23-1559_DATABASE_3_log,,,,,,
1477,1,2022-10-21 17:49:12.524,0.084,0,0,2022-10-23-1600_DATABASE_1_log,,,,,,
1478,3,2022-10-21 17:49:12.525,0.084,0,0,2022-10-23-1600_DATABASE_3_log,,,,,,
1479,1,2022-10-21 17:49:12.530,-0.913,0,0,2022-10-23-1601_DATABASE_1_log,,,,,,
1480,3,2022-10-21 17:49:12.530,-0.907,0,0,2022-10-23-1601_DATABASE_3_log,,,,,,
1481,1,2022-10-21 17:49:12.531,-0.906,0,0,2022-10-23-1602_DATABASE_1_log,,,,,,
1482,3,2022-10-21 17:49:12.531,-0.904,0,0,2022-10-23-1602_DATABASE_3_log,,,,,,
1483,1,2022-10-21 17:49:13.523,-0.903,0,0,2022-10-23-1603_DATABASE_1_log,,,,,,
1484,3,2022-10-21 17:49:13.525,-0.892,0,0,2022-10-23-1603_DATABASE_3_log,,,,,,
1485,1,2022-10-21 17:49:13.659,-0.889,0,0,2022-10-23-1604_DATABASE_1_log,,,,,,
1486,3,2022-10-21 17:53:33.152,-0.887,0,0,2022-10-23-1604_DATABASE_3_log,,,,,,
1487,1,2022-10-21 17:53:33.163,0.105,0,0,2022-10-23-1605_DATABASE_1_log,,,,,,
1488,3,2022-10-21 17:53:33.165,0.007,0,0,2022-10-23-1605_DATABASE_3_log,,,,,,
1489,1,2022-10-21 17:53:33.165,0.009,0,0,2022-10-23-1606_DATABASE_1_log,,,,,,
1490,3,2022-10-21 17:53:33.166,0.009,0,0,2022-10-23-1606_DATABASE_3_log,,,,,,
1491,1,2022-10-21 17:53:33.166,0.009,0,0,2022-10-23-1607_DATABASE_1_log,,,,,,
1492,3,2022-10-21 17:53:33.167,0.022,0,0,2022-10-23-1607_DATABASE_3_log,,,,,,
1493,1,2022-10-21 17:53:33.167,0.022,0,0,2022-10-23-1608_DATABASE_1_log,,,,,,
1494,3,2022-10-21 17:53:33.171,0.023,0,0,2022-10-23-1608_DATABASE_3_log,,,,,,
1495,1,2022-10-21 17:53:33.172,0.023,0,0,2022-10-23-1609_DATABASE_1_log,,,,,,
1496,3,2022-10-21 17:53:33.172,0.024,0,0,2022-10-23-1609_DATABASE_3_log,,,,,,
1497,1,2022-10-21 17:53:33.172,0.002,0,0,2022-10-23-1610_DATABASE_1_log,,,,,,
1498,3,2022-10-21 17:53:33.173,0.002,0,0,2022-10-23-1610_DATABASE_3_log,,,,,,
1499,1,2022-10-21 17:53:33.966,0.001,0,0,2022-10-23-1611_DATABASE_1_log,,,,,,
1500,3,2022-10-21 17:53:33.966,0.001,0,0,2022-10-23-1611_DATABASE_3_log,,,,,,
1501,1,2022-10-21 17:53:33.967,0.002,0,0,2022-10-23-1612_DATABASE_1_log,,,,,,
1502,3,2022-10-21 17:53:38.837,0.015,0,0,2022-10-23-1612_DATABASE_3_log,,,,,,
1503,1,2022-10-21 17:53:38.838,0.027,0,0,2022-10-23-1613_DATABASE_1_log,,,,,,
1504,3,2022-10-21 17:53:38.839,0.028,0,0,2022-10-23-1613_DATABASE_3_log,,,,,,
1505,1,2022-10-21 17:53:38.839,0.044,0,0,2022-10-23-1614_DATABASE_1_log,,,,,,
1506,3,2022-10-21 17:49:15.526,0.062,0,0,2022-10-23-1614_DATABASE_3_log,,,,,,
1507,1,2022-10-21 17:49:15.528,0.039,0,0,2022-10-23-1615_DATABASE_1_log,,,,,,
1508,3,2022-10-21 17:49:15.531,-0.08,0,0,2022-10-23-1615_DATABASE_3_log,,,,,,
1509,1,2022-10-21 17:49:15.532,-0.385,0,0,2022-10-23-1616_DATABASE_1_log,,,,,,
1510,3,2022-10-21 17:49:15.532,0.361,0,0,2022-10-23-1616_DATABASE_3_log,,,,,,
1511,1,2022-10-21 17:57:50.363,0.363,0,0,2022-10-23-1617_DATABASE_1_log,,,,,,
1512,3,2022-10-21 18:04:24.214,0.371,0,0,2022-10-23-1617_DATABASE_3_log,,,,,,
1513,1,2022-10-21 18:04:24.222,0.371,0,0,2022-10-23-1618_DATABASE_1_log,,,,,,
1514,3,2022-10-21 18:04:24.222,0.372,0,0,2022-10-23-1618_DATABASE_3_log,,,,,,
1515,1,2022-10-21 18:04:24.223,0.373,0,0,2022-10-23-1619_DATABASE_1_log,,,,,,
1516,3,2022-10-21 18:04:24.223,0.373,0,0,2022-10-23-1619_DATABASE_3_log,,,,,,
1517,1,2022-10-21 18:04:24.224,0.374,0,0,2022-10-23-1620_DATABASE_1_log,,,,,,
1518,3,2022-10-21 18:04:24.225,0.375,0,0,2022-10-23-1620_DATABASE_3_log,,,,,,
1519,1,2022-10-21 18:04:24.226,0.376,0,0,2022-10-23-1621_DATABASE_1_log,,,,,,
1520,3,2022-10-21 18:04:24.226,0.376,0,0,2022-10-23-1621_DATABASE_3_log,,,,,,
1521,1,2022-10-21 18:04:24.227,0.402,0,0,2022-10-23-1622_DATABASE_1_log,,,,,,
1522,3,2022-10-21 18:04:24.227,0.431,0,0,2022-10-23-1622_DATABASE_3_log,,,,,,
1523,1,2022-10-21 18:04:24.232,0.432,0,0,2022-10-23-1623_DATABASE_1_log,,,,,,
1524,3,2022-10-21 18:04:24.232,0.626,0,0,2022-10-23-1623_DATABASE_3_log,,,,,,
1525,1,2022-10-21 18:04:24.233,-0.461,0,0,2022-10-23-1624_DATABASE_1_log,,,,,,
1526,3,2022-10-21 18:04:24.235,-0.325,0,0,2022-10-23-1624_DATABASE_3_log,,,,,,
1527,1,2022-10-21 18:04:24.237,-0.284,0,0,2022-10-23-1625_DATABASE_1_log,,,,,,
1528,3,2022-10-21 18:04:24.237,-0.277,0,0,2022-10-23-1625_DATABASE_3_log,,,,,,
1529,1,2022-10-21 18:04:24.239,-0.168,0,0,2022-10-23-1626_DATABASE_1_log,,,,,,
1530,3,2022-10-21 18:04:24.240,-0.099,0,0,2022-10-23-1626_DATABASE_3_log,,,,,,
1531,1,2022-10-21 18:04:24.240,0,0,0,2022-10-23-1627_DATABASE_1_log,,,,,,
